1552917259
= Start time (s)
'Reltime', '44.00[A]', '28.00[A]', '4.00[A]'
4.049529999999999745e+02 9.791610881479395623e-13 2.722722438133762246e-12 8.325158189778983364e-14
4.063589999999999804e+02 9.563134789267180302e-13 2.771289708131119411e-12 7.913855253624882402e-14
4.077810000000000059e+02 1.093821214159795829e-12 2.777323293221001244e-12 9.176051574393689902e-14
4.092029999999999745e+02 1.090181330626327494e-12 2.967782703616750339e-12 8.610585253707517261e-14
4.106089999999999804e+02 1.070713721677829522e-12 2.884366356870060599e-12 8.117025253979656685e-14
4.120149999999999864e+02 1.044680943314280075e-12 2.990027279589635434e-12 9.607879135299299267e-14
4.134220000000000255e+02 9.427611686110837219e-13 2.799163244943114748e-12 9.206478353111779978e-14
4.148279999999999745e+02 9.882607969816104010e-13 2.746382765303478912e-12 8.265690378244511249e-14
4.162500000000000000e+02 9.336608092561093919e-13 3.064882982822814128e-12 8.186625612442363642e-14
4.176560000000000059e+02 1.102921031413683917e-12 2.882883168298100429e-12 8.203743809493194150e-14
4.190620000000000118e+02 1.011921015731109819e-12 2.837382889406270259e-12 8.705973360842791942e-14
4.204689999999999941e+02 1.068340836803127747e-12 2.895622760665239603e-12 7.740076618913474538e-14
4.218899999999999864e+02 1.037401067827126155e-12 3.019383137611852952e-12 7.944907481471225053e-14
4.232970000000000255e+02 9.955411061496333147e-13 2.826462805124996258e-12 7.435652977670278996e-14
4.247029999999999745e+02 1.132041183883603086e-12 2.574797363166791975e-12 8.223308237695695078e-14
4.261089999999999804e+02 1.026026052314277237e-12 2.668122884089130231e-12 7.908778476952219028e-14
4.275149999999999864e+02 1.035581126060391988e-12 2.941831240416137305e-12 8.751004342824261761e-14
4.289370000000000118e+02 9.555008693984401447e-13 2.784602843447503417e-12 7.757758601093997508e-14
4.303439999999999941e+02 1.137501334444457335e-12 2.554406989749291590e-12 8.055086816744633227e-14
4.317500000000000000e+02 1.039221226434294820e-12 2.849145615615999994e-12 8.031573859755211653e-14
4.331560000000000059e+02 1.133861342490771751e-12 2.789827396876276566e-12 7.331592608407835887e-14
4.345779999999999745e+02 9.791608713075050652e-13 2.711971489391395984e-12 8.920936770328777299e-14
4.359839999999999804e+02 9.300210341428583050e-13 2.880658385440160174e-12 8.068787744073060986e-14
4.373899999999999864e+02 1.044681160154714572e-12 2.711802787533357240e-12 8.468197660021353768e-14
4.387970000000000255e+02 9.882610138220448981e-13 2.693434017486673326e-12 8.737358303230816081e-14
4.402029999999999745e+02 1.297661739348143772e-12 2.817363096291325419e-12 7.283272428085588168e-14
4.416250000000000000e+02 1.142961268164877087e-12 2.584402743893710053e-12 8.583557448800169243e-14
4.430310000000000059e+02 1.164801111466773342e-12 2.532161763255103004e-12 7.263767631002573943e-14
4.444529999999999745e+02 1.002788672412047166e-12 2.826462805124996258e-12 7.671036657448671026e-14
4.458589999999999804e+02 1.044681160154714572e-12 2.908363220394116766e-12 7.662365750574218204e-14
4.472649999999999864e+02 1.031941134106706404e-12 2.756459990815862682e-12 8.534523050296796698e-14
4.486720000000000255e+02 1.026026160734494486e-12 2.800982753028979921e-12 7.625675671430950930e-14
4.500939999999999941e+02 1.042113877830486146e-12 2.806443012010051419e-12 7.690857228414421654e-14
4.515000000000000000e+02 1.152061085418765174e-12 2.855582957594915428e-12 8.048939390426640417e-14
4.529220000000000255e+02 1.051960927221651243e-12 2.749045565839103311e-12 9.503311901521219185e-14
4.543279999999999745e+02 1.144781318351828503e-12 3.086722934544927632e-12 9.173579593440422952e-14
4.557339999999999804e+02 1.062881011502925244e-12 2.695288220042058036e-12 8.711683040533643729e-14
4.571560000000000059e+02 9.282008755356896401e-13 2.795522710888342921e-12 8.575406958968509463e-14
4.585620000000000118e+02 1.159341177746353591e-12 2.755483124658453242e-12 7.970789420207527454e-14
4.599839999999999804e+02 1.084721180065473245e-12 2.856560907954497353e-12 7.804581904791857427e-14
4.613899999999999864e+02 1.048321260528617405e-12 2.655382858041122063e-12 7.832090146786888085e-14
4.627970000000000255e+02 1.099281039459998333e-12 2.751842807444115913e-12 8.427781991162883179e-14
4.642189999999999941e+02 1.046501210341665988e-12 2.906610499162076700e-12 7.072666833706636735e-14
4.656250000000000000e+02 9.563136957671525273e-13 2.770042875632761081e-12 8.135612544974205051e-14
4.670310000000000059e+02 1.086541121832207413e-12 2.939977471541621590e-12 8.408159287093611156e-14
4.684370000000000118e+02 1.026481200386286652e-12 2.862121347216306511e-12 8.485559802560993514e-14
4.698589999999999804e+02 9.026885684250418596e-13 2.562562575331162051e-12 9.061043473694574413e-14
4.712649999999999864e+02 1.108381290394755414e-12 2.724542596740930911e-12 8.356131135341463012e-14
4.726720000000000255e+02 1.090181113785892997e-12 2.922922754527990108e-12 8.860535867299609847e-14
4.740779999999999745e+02 9.259260025373805547e-13 2.915878909853786283e-12 8.848152245610751976e-14
4.754839999999999804e+02 1.068341378904213990e-12 2.784603060287937915e-12 7.985703976342781174e-14
4.769060000000000059e+02 1.033760967453223323e-12 2.913822395173015778e-12 7.802605946332502596e-14
4.783120000000000118e+02 1.062881119923142492e-12 2.844662873313641427e-12 8.470099757207708024e-14
4.797189999999999941e+02 1.002821090057004483e-12 2.817632845791839813e-12 8.629443595245187004e-14
4.811250000000000000e+02 1.142961051324442590e-12 2.717263263354863234e-12 8.190126230206776214e-14
4.825310000000000059e+02 9.491634908598278741e-13 2.669942825855864399e-12 8.948382670698890040e-14
4.839529999999999745e+02 1.039220901173643075e-12 2.863975332931256723e-12 8.292590111770234418e-14
4.853589999999999804e+02 9.664211705201486424e-13 2.715678593459558421e-12 7.606122762876532661e-14
4.867649999999999864e+02 1.113841224115175166e-12 2.719083421962031899e-12 8.584796827408591735e-14
4.881720000000000255e+02 8.736008878101886310e-13 2.877423126157463429e-12 8.486848647893535658e-14
4.895939999999999941e+02 1.115661165881909334e-12 2.886522618150699770e-12 8.828135163001238350e-14
4.910000000000000000e+02 1.004641031823738651e-12 2.739102998236542241e-12 8.470677094864556556e-14
4.924060000000000059e+02 1.097460989273046916e-12 2.797342652655077089e-12 8.315247226669750247e-14
4.938120000000000118e+02 1.033760859033006074e-12 2.799095590727551652e-12 8.323914745412414051e-14
4.952189999999999941e+02 1.106560914947152252e-12 2.728182913955268241e-12 8.572390844049926351e-14
4.966399999999999864e+02 1.033761075873440571e-12 2.882882951457665932e-12 9.150413581146196740e-14
4.980620000000000118e+02 1.152061302259199671e-12 2.660843117022193560e-12 7.725548987428526582e-14
4.994689999999999941e+02 1.039221334854512069e-12 2.913823045694319269e-12 7.790937220451127354e-14
5.008899999999999864e+02 1.099313565525172898e-12 2.957502949138546278e-12 8.650532005126387869e-14
5.022970000000000255e+02 1.132041400724037583e-12 2.888073460938223036e-12 7.962058204587230126e-14
5.037029999999999745e+02 1.075621037550933412e-12 2.941122822716635277e-12 8.038983703977792272e-14
5.051250000000000000e+02 1.061061286576625573e-12 2.693602502504277574e-12 7.640065744765264788e-14
5.065470000000000255e+02 1.141141217977925670e-12 2.808262736936351089e-12 8.710442306672505630e-14
5.079529999999999745e+02 1.018875955827169832e-12 2.973883075560457279e-12 7.362200313363459481e-14
5.093589999999999804e+02 1.015560790844360906e-12 2.788242726980971753e-12 7.158144655359036101e-14
5.107649999999999864e+02 1.057421186202722740e-12 2.648102874133750895e-12 7.854395573606703929e-14
5.121870000000000118e+02 8.990808314859877193e-13 2.835562513958667097e-12 8.229766694511919667e-14
5.135940000000000509e+02 9.937210559626818984e-13 2.817632845791839813e-12 7.355932269553777658e-14
5.150000000000000000e+02 9.555010862388746418e-13 2.757302849584752913e-12 9.534287557589130047e-14
5.164220000000000255e+02 9.700612708940514750e-13 2.982612420932007069e-12 9.323289617549010422e-14
5.178279999999999745e+02 1.019201216478915484e-12 2.565528518794213397e-12 8.243689205659349151e-14
5.192340000000000373e+02 1.102921248254118414e-12 2.873243960463400803e-12 8.592752160849204124e-14
5.206559999999999491e+02 1.075621037550933412e-12 2.901049192538529553e-12 6.963644884252356837e-14
5.220620000000000118e+02 1.021020941405215154e-12 2.808263170617220084e-12 8.896272526157447680e-14
5.234690000000000509e+02 1.064701170110093909e-12 2.730002638881567911e-12 8.446024370341309595e-14
5.248899999999999864e+02 9.828008632611906492e-13 2.779142367625997423e-12 8.432227220070073748e-14
5.262970000000000255e+02 9.737009375870853134e-13 2.644462990600282559e-12 7.691705616614391561e-14
5.277029999999999745e+02 1.053781085828819908e-12 2.779143018147300914e-12 8.026612957189732667e-14
5.291250000000000000e+02 1.064701061689876660e-12 2.628082864178371558e-12 7.552107133016947027e-14
5.305309999999999491e+02 9.864409636350934818e-13 2.788242510140537256e-12 9.316247046812359267e-14
5.319529999999999745e+02 1.108381290394755414e-12 2.875602750709860267e-12 7.839313643761072758e-14
5.333590000000000373e+02 1.097526041403396047e-12 2.740923373684145403e-12 8.731843779931011684e-14
5.347809999999999491e+02 9.336608092561093919e-13 2.875602750709860267e-12 7.052788664500472815e-14
5.361870000000000118e+02 1.117481216068860750e-12 2.795388052978520221e-12 9.210945943688778059e-14
5.375940000000000509e+02 1.010100965544158402e-12 2.800982969869414418e-12 8.166778614048658680e-14
5.390000000000000000e+02 1.315861482276137195e-12 2.927001306260446079e-12 8.093491968199501008e-14
5.404220000000000255e+02 9.900808471685618173e-13 2.661921247662513146e-12 8.363558597849346521e-14
5.418279999999999745e+02 9.627810701462458098e-13 2.586222251979575226e-12 7.939790047217093472e-14
5.432340000000000373e+02 1.210301173518169016e-12 2.932561962362689734e-12 9.310922258892739833e-14
5.446399999999999864e+02 1.081081079691570412e-12 2.753662532370415583e-12 8.574873667024918156e-14
5.460470000000000255e+02 1.002820873216569986e-12 2.960368061799556472e-12 8.522134007597076399e-14
5.474690000000000509e+02 9.755209877740367297e-13 2.888342993598302932e-12 8.857868729955295506e-14
5.488750000000000000e+02 1.041041168201028988e-12 2.765728618348006762e-12 7.607110064479852274e-14
5.502809999999999491e+02 1.004641031823738651e-12 2.858414243148144074e-12 8.653007374211443836e-14
5.516870000000000118e+02 9.813383829507249523e-13 2.828282963732164923e-12 8.044019823068987440e-14
5.531090000000000373e+02 1.108381073554320917e-12 2.836169667175258979e-12 8.663745041477197151e-14
5.545149999999999864e+02 1.102921139833901165e-12 2.861042566054683434e-12 7.721475097765412299e-14
5.559220000000000255e+02 1.115661165881909334e-12 2.868322549962054602e-12 8.030282981543596099e-14
5.573279999999999745e+02 1.095738734122053692e-12 2.879242851083763099e-12 7.680116850643237125e-14
5.587340000000000373e+02 1.046501101921448740e-12 2.719082988281162905e-12 7.746932842401729746e-14
5.601559999999999491e+02 9.205634301720500012e-13 2.870142925409657764e-12 8.990403636398996978e-14
5.615779999999999745e+02 1.141141434818360167e-12 2.706342528552285742e-12 9.222355816301472387e-14
5.629840000000000373e+02 1.022841100012383819e-12 2.810082895543519754e-12 7.469676597095589732e-14
5.644059999999999491e+02 9.991809896831016502e-13 2.817362879450890922e-12 8.152073444457966223e-14
5.658120000000000118e+02 1.113841115694957917e-12 2.602602595241920724e-12 7.465957106017606648e-14
5.672340000000000373e+02 9.482211023315034737e-13 2.869536422714369372e-12 8.569210065926397002e-14
5.686559999999999491e+02 1.075621145971150661e-12 2.770043092473195578e-12 9.197551303474077455e-14
5.700620000000000118e+02 1.119301049415377669e-12 2.622622822037734558e-12 8.827906125292300787e-14
5.714690000000000509e+02 1.042861001547545907e-12 2.937483372864035935e-12 8.055140349226899699e-14
5.728750000000000000e+02 9.209211084687529691e-13 2.671762550782164070e-12 8.633171217839463729e-14
5.742809999999999491e+02 1.068341162063779493e-12 2.743484476055990662e-12 7.459752759085558349e-14
5.757029999999999745e+02 1.031941242526923652e-12 2.895623194346108598e-12 7.841794433856991153e-14
5.771090000000000373e+02 1.061061069736191076e-12 2.663775016537028861e-12 7.181902913089982521e-14
5.785309999999999491e+02 9.081809740005275522e-13 2.914025357819705064e-12 7.222309095179443861e-14
5.799370000000000118e+02 1.077441087737884828e-12 2.855582307073611936e-12 9.095622069106926166e-14
5.813440000000000509e+02 1.033761184293657820e-12 2.680862693296703902e-12 8.267249596493816965e-14
5.827500000000000000e+02 1.071981045597247828e-12 2.904722686339344939e-12 9.058622314718142721e-14
5.841720000000000255e+02 9.920634192611688107e-13 3.157703048692339642e-12 8.773626898779529615e-14
5.855779999999999745e+02 1.001001148290270315e-12 2.498862445091121209e-12 8.327636946995828349e-14
5.870000000000000000e+02 1.081080971271353164e-12 2.777323076380566746e-12 7.679708241949481651e-14
5.884059999999999491e+02 1.059241236389674157e-12 2.750023082517816242e-12 8.681541542512188903e-14
5.898120000000000118e+02 1.031941025686489155e-12 2.859223057968818260e-12 8.110840558211984685e-14
5.912190000000000509e+02 1.137501117604022838e-12 2.839202831173004427e-12 8.321829689109452866e-14
5.926399999999999864e+02 1.051960927221651243e-12 2.817362879450890922e-12 8.078626878788366938e-14
5.940470000000000255e+02 1.112021173928223750e-12 2.566202892545499381e-12 9.104520658437600944e-14
5.954529999999999745e+02 1.155701402633102504e-12 2.793534500944439003e-12 8.413118834406374535e-14
5.968590000000000373e+02 1.070161103830513660e-12 2.737922952592009018e-12 7.668556544979110434e-14
5.982649999999999864e+02 1.042861109967763156e-12 2.702702861859251904e-12 8.146760853812787251e-14
5.996870000000000118e+02 1.083226065269615734e-12 2.845438077866968563e-12 8.317721918128448411e-14
6.010940000000000509e+02 1.037401067827126155e-12 2.741630924021909443e-12 7.311385790418137298e-14
6.025000000000000000e+02 1.164801219886990591e-12 2.966602874812651613e-12 8.965595735439813030e-14
6.039059999999999491e+02 1.210301390358603513e-12 2.740922723162841912e-12 8.393298263440623908e-14
6.053120000000000118e+02 1.122941041369063253e-12 2.739776504626090237e-12 8.405191283646432088e-14
6.067340000000000373e+02 1.011921340991761564e-12 2.958513642403737265e-12 8.841764939562096748e-14
6.081399999999999864e+02 9.445808935373833926e-13 2.771862600559060752e-12 9.345155942488969636e-14
6.095470000000000255e+02 1.131488457616069976e-12 2.650799284936722344e-12 8.980515712585929178e-14
6.109529999999999745e+02 9.937210559626818984e-13 2.773682759166229417e-12 9.419077524235389132e-14
6.123750000000000000e+02 1.153881135605716590e-12 2.865829101805772439e-12 7.812262799557559423e-14
6.137809999999999491e+02 1.019201216478915484e-12 2.776850797914232061e-12 7.335303290343167526e-14
6.152029999999999745e+02 1.026481200386286652e-12 2.791882610514440088e-12 7.907661748714558958e-14
6.166090000000000373e+02 9.973609394961502339e-13 2.902902961413045269e-12 8.089775865253306941e-14
6.180149999999999864e+02 1.088360738338289835e-12 2.841730540117937132e-12 8.148000910047567547e-14
6.194220000000000255e+02 1.088361280439376078e-12 2.739102781396107744e-12 8.356128424836031798e-14
6.208440000000000509e+02 1.002820873216569986e-12 2.824643080198696588e-12 7.788995143309662694e-14
6.222500000000000000e+02 1.031941025686489155e-12 2.880658819121029168e-12 8.422302704433684561e-14
6.236559999999999491e+02 9.100010241874789685e-13 2.862862941502286596e-12 9.286515512737375522e-14
6.250620000000000118e+02 1.057420969362288243e-12 2.693434451167542321e-12 8.096187565850843093e-14
6.264690000000000509e+02 8.881610182552568400e-13 2.812071105487423672e-12 7.798647253150214897e-14
6.278899999999999864e+02 1.132040967043168589e-12 2.881063009690931764e-12 8.451524663487600120e-14
6.292970000000000255e+02 1.068341162063779493e-12 3.017832511664764183e-12 8.326788558795858441e-14
6.307029999999999745e+02 1.030120867079320490e-12 2.868322766802489099e-12 8.211431480522474180e-14
6.321090000000000373e+02 1.086541013411990164e-12 2.649922599060050565e-12 8.881249549804945409e-14
6.335470000000000255e+02 9.846208050279248170e-13 2.915643204301487934e-12 8.959394099013195945e-14
